,id,comp-1,comp-2,first_author_female,last_author_female,majority_female_binary,topic,climatejusticescore
19732,1974556,46.130157,-19.16587,0.0,0.0,unknown,Topic83,0.5789124006137839
19733,1976740,-8.375377,18.149721,0.0,unknown,unknown,Topic9,0.04164067924724283
19734,1976743,-22.640192,-24.223307,0.0,0.0,0.0,Topic6,0.0653686449774168
19735,1976744,26.090343,-2.3541343,0.0,1.0,0.0,Topic12,0.46508381362871803
19736,1976746,-4.119304,25.670996,0.0,0.0,0.0,Topic80,0.24091254409877477
19737,1976748,42.529816,15.581363,1.0,1.0,unknown,Topic44,0.44053996105226023
19738,1976749,8.479281,-1.8092339,0.0,0.0,0.0,Topic107,0.0895580496660283
19739,1976750,-2.9993682,-34.08307,0.0,0.0,0.0,Topic114,0.2507203099946297
19740,1976760,38.54913,18.873266,0.0,0.0,0.0,Topic44,0.44069955588102144
19741,1976761,22.083801,-0.053897306,0.0,0.0,0.0,Topic86,0.15506678285699968
19742,1976764,50.709232,7.406102,0.0,1.0,unknown,Topic80,0.5661747493230549
19743,1976769,47.07596,5.0778146,1.0,0.0,0.5,Topic80,0.3559060840295443
19744,1976771,28.654402,-36.53536,0.0,1.0,0.5,Topic32,0.20044264815713816
19745,1976772,44.49282,7.9189906,0.0,0.0,0.0,Topic80,0.39215845235080427
19746,1976774,15.487468,15.821812,1.0,1.0,1.0,Topic50,0.4233485929008539
19747,1976775,26.176514,21.889534,1.0,1.0,1.0,Topic91,0.2964200236849282
19748,1976782,10.378677,-0.45996296,1.0,0.0,0.5,Topic107,0.2343453497370767
19749,1976783,47.70263,7.8720994,1.0,0.0,0.5,Topic80,0.5392582201451153
19750,1976789,41.364758,-25.083553,1.0,0.0,0.5,Topic34,0.2108859556931063
19751,1976798,-18.38017,-29.887684,0.0,0.0,unknown,Topic6,0.0331686088117855
19752,1976800,-13.11418,21.875883,0.0,0.0,unknown,Topic99,0.0052284204332901756
19753,1976804,24.86974,16.740917,1.0,0.0,0.0,Topic119,0.6033748443190098
19754,1976805,14.724637,7.654845,1.0,0.0,unknown,Topic109,0.2402653455783843
19755,1976808,26.705238,2.306945,1.0,1.0,1.0,Topic85,0.31536800767783557
19756,1976812,0.4541862,-32.473026,1.0,1.0,1.0,Topic87,0.34536356441810223
19757,1976813,-12.570951,-31.772562,unknown,0.0,unknown,Topic6,0.10656838561514731
19758,1976823,17.95894,-4.9627185,0.0,unknown,0.0,Topic32,0.13064174110600252
19759,1976829,34.905834,22.165642,1.0,0.0,0.5,Topic91,0.3459683000226246
19760,1976842,-6.6187005,21.532825,0.0,0.0,unknown,Topic9,0.1590726637693519
19761,1976849,8.198376,11.728733,0.0,0.0,0.0,Topic70,0.1576028676138719
19762,1976865,-2.0693593,-8.153823,0.0,0.0,0.0,Topic20,0.13308015065019332
19763,1976919,-4.9437537,-0.94065535,0.0,0.0,unknown,Topic21,0.25532822118224113
19764,1977535,5.532765,-2.897462,0.0,0.0,0.0,Topic102,0.1332126682186703
19765,1982608,-43.581623,-12.718738,unknown,0.0,unknown,Topic31,0.0519350438629491
19766,1982757,-16.44706,7.3528786,0.0,1.0,0.0,Topic43,0.022266059779588
19767,1982876,-22.950792,16.423416,0.0,0.0,unknown,Topic38,0.14202691925652214
19768,1982880,30.980976,-17.551928,1.0,1.0,unknown,Topic25,0.30392720484634367
19769,1983147,25.081669,46.080826,0.0,1.0,1.0,Topic10,0.0719637267673184
19770,1983159,-12.158904,21.97894,0.0,0.0,0.0,Topic9,0.024177434562842576
19771,1983254,-15.521781,8.365738,unknown,0.0,unknown,Topic43,0.12074524662620982
19772,1983293,17.446966,-1.5623065,1.0,1.0,1.0,Topic47,0.33979882750035156
19773,1987851,20.34134,-37.388195,1.0,0.0,0.5,Topic27,0.33442199022616437
19774,1987888,0.25186557,-33.097477,0.0,0.0,unknown,Topic114,0.17889031235411051
19775,1987894,-20.727238,-16.85322,unknown,0.0,unknown,Topic117,0.11847744776013538
19776,1987906,18.438503,-14.838218,1.0,0.0,0.0,Topic86,0.295446114791742
19777,1987935,4.2444253,-35.935658,0.0,0.0,0.0,Topic77,0.10138047680999672
19778,1987973,15.513779,7.213022,1.0,0.0,0.5,Topic75,0.14149143921529306
19779,1988011,1.6632023,-28.879591,unknown,0.0,unknown,Topic92,0.09383318858528249
19780,1988013,1.3643212,30.119936,0.0,1.0,0.5,Topic80,0.33552953652904677
19781,1988135,16.303783,9.325664,1.0,1.0,1.0,Topic78,0.3896060959732806
19782,1989049,34.903255,-0.69927937,1.0,1.0,1.0,Topic56,0.4891000611793457
19783,1989102,35.43082,-28.158003,0.0,1.0,0.0,Topic34,0.071511043402817
19784,1989120,-5.7423368,23.063383,1.0,0.0,unknown,Topic9,0.1246644401319916
19785,1991783,-7.254053,-48.8752,0.0,1.0,0.5,Topic16,0.020747734656688232
19786,1991840,-11.706535,2.840479,0.0,unknown,unknown,Topic60,0.008299490598627671
19787,1992907,27.103313,-12.3768425,0.0,0.0,0.0,Topic40,0.49307276716159587
19788,1992910,-54.01309,-6.330982,unknown,1.0,unknown,Topic22,0.012569980639069701
19789,1992914,-16.389965,-0.5904519,0.0,0.0,0.0,Topic54,0.120207530869828
19790,1992935,14.424819,22.751158,1.0,0.0,0.5,Topic78,0.2492014150092614
19791,1992947,-5.6490884,-40.01527,0.0,0.0,0.0,Topic11,0.1477035760219689
19792,1992952,22.208923,-0.049425013,1.0,0.0,0.5,Topic86,0.15598165019538243
19793,1992959,1.2972611,30.190374,1.0,1.0,1.0,Topic35,0.24601727768975482
19794,1992966,49.505833,8.508888,0.0,0.0,0.0,Topic80,0.6569979961104452
19795,1992969,2.7135959,-1.0328515,0.0,unknown,0.0,Topic87,0.3928107188251903
19796,1992972,3.1966014,-42.592922,unknown,unknown,unknown,Topic92,0.05363762468537631
19797,1992979,0.8334024,-22.458958,1.0,0.0,unknown,Topic24,0.033446257275263486
19798,1992987,-54.491604,-7.8242097,0.0,0.0,unknown,Topic22,0.022908159873844397
19799,1992991,47.354057,8.193022,1.0,1.0,1.0,Topic80,0.6237434160463085
19800,1992997,26.051922,-11.728941,0.0,0.0,0.0,Topic40,0.36825049816166
19801,1992998,5.175899,2.140937,1.0,1.0,unknown,Topic22,0.132209145982394
19802,1992999,10.071065,8.924338,0.0,0.0,0.0,Topic70,0.11992472959085052
19803,1993001,-14.205859,-4.598358,1.0,0.0,unknown,Topic45,0.0945782451183032
19804,1993003,5.3903995,0.7453666,unknown,1.0,unknown,Topic87,0.2526632222916493
19805,1993005,-54.66529,-7.5131426,0.0,0.0,0.0,Topic22,0.013295479456090518
19806,1993008,48.505,5.3860106,1.0,1.0,1.0,Topic80,0.5038837180365247
19807,1993009,35.645714,0.24004753,0.0,0.0,unknown,Topic56,0.3927275246008204
19808,1993010,-54.390633,-6.359676,0.0,unknown,unknown,Topic22,0.028004078899249895
19809,1993013,47.54704,7.0494823,1.0,1.0,unknown,Topic80,0.43270225753636715
19810,1999503,42.746525,17.103544,1.0,0.0,unknown,Topic44,0.6400838331039421
19811,1999510,-14.419358,7.236872,0.0,0.0,0.0,Topic43,0.088147667028348
19812,1999531,-20.493673,17.561596,0.0,0.0,0.0,Topic99,0.0043885129580685436
19813,1999615,-24.053833,9.278795,0.0,unknown,0.0,Topic69,0.11713084947458083
19814,1999631,-17.584078,10.834412,0.0,0.0,0.0,Topic120,0.0438789947481371
19815,1999638,-7.3412323,-53.608456,0.0,0.0,unknown,Topic16,0.016830890676176203
19816,1999738,1.7814442,-23.728027,1.0,1.0,1.0,Topic24,0.14312282716595842
19817,1999743,-21.274729,17.671064,0.0,1.0,0.0,Topic38,0.0051853017469729555
19818,1999829,4.237446,-29.84569,unknown,0.0,unknown,Topic65,0.023105839435619203
19819,2000240,44.649773,-10.485702,0.0,0.0,0.0,Topic103,0.0345286117706738
19820,2012039,35.96676,-25.090513,unknown,0.0,unknown,Topic34,0.30002880933823084
19821,2012057,-31.061916,-15.864852,0.0,1.0,0.0,Topic54,0.017742038336643378
19822,2012064,-10.102261,4.6527934,1.0,1.0,0.0,Topic74,0.2471430586119625
19823,2012645,-44.59855,-19.60353,unknown,0.0,unknown,Topic19,0.024649267664095004
19824,2012648,-29.33513,17.991,0.0,0.0,0.0,Topic26,0.0414553968519523
19825,2012651,-18.610788,3.0208955,0.0,0.0,0.0,Topic46,0.0282104479949762
19826,2012652,-17.151909,-0.35510412,1.0,1.0,1.0,Topic46,0.044230595086242996
19827,2012654,24.497648,5.7556624,1.0,1.0,1.0,Topic37,0.31078925887540476
19828,2015786,-1.1368082,-22.629122,1.0,0.0,0.0,Topic24,0.1788302137204618
19829,2016442,-0.013683729,-41.68403,0.0,0.0,0.0,Topic63,0.1072842955898095
19830,2016446,46.142357,-0.8236457,1.0,0.0,1.0,Topic81,0.2310083514955672
19831,2016468,-14.458673,-47.670227,0.0,0.0,0.0,Topic5,0.04929145121658203
19832,2016505,2.4241703,-20.188293,0.0,unknown,unknown,Topic22,0.04377417995494091
19833,2018323,39.891113,2.2572584,1.0,0.0,0.0,Topic13,0.1471734506028837
19834,2018324,-2.1446044,-36.203667,0.0,1.0,1.0,Topic24,0.0326547849043151
19835,2018361,10.4860325,-48.240177,0.0,0.0,0.0,Topic8,0.03262766230505826
19836,2018579,-44.317142,6.3604493,unknown,0.0,unknown,Topic94,0.0263630432551516
19837,2018589,-6.852238,13.762598,unknown,unknown,unknown,Topic62,0.04845172532597711
19838,2018604,-36.16739,-5.523546,0.0,unknown,0.0,Topic22,0.039350902986753165
19839,2018721,-22.101057,19.205597,unknown,unknown,unknown,Topic38,0.012138175347461307
19840,2018802,-2.7400596,-36.032856,0.0,0.0,0.0,Topic114,0.017821755037478702
19841,2018850,29.96308,-19.149982,0.0,0.0,0.0,Topic25,0.3490644426817927
19842,2026184,-1.2407178,-41.242634,0.0,0.0,unknown,Topic63,0.012925899745141054
19843,2026187,-0.66969955,-41.707973,1.0,0.0,0.5,Topic63,0.014594519664102143
19844,2026191,18.407183,-30.185045,0.0,1.0,0.0,Topic106,0.0246746723617464
19845,2026205,16.516272,1.4470443,0.0,unknown,0.0,Topic85,0.032297439855911006
19846,2026235,-9.836143,-36.68215,0.0,unknown,unknown,Topic107,0.1318232536860079
19847,2026238,9.462904,-51.461403,0.0,unknown,unknown,Topic8,0.02069253568445561
19848,2026250,-1.3685173,-20.978136,0.0,0.0,unknown,Topic24,0.03165941019530923
19849,2026254,-5.667109,-51.70108,1.0,1.0,unknown,Topic16,0.03404609450694628
19850,2026260,-15.823396,-34.083237,0.0,0.0,unknown,Topic6,0.12221816982909062
19851,2026401,3.160163,-44.536552,0.0,unknown,0.0,Topic63,0.012399693015484697
19852,2028360,-5.2964435,21.982231,unknown,0.0,unknown,Topic9,0.21666401861571793
19853,2028390,-0.30780512,-10.864916,1.0,0.0,0.0,Topic59,0.0270672327285875
19854,2028453,3.4084942,-41.543613,0.0,unknown,unknown,Topic63,0.0331779159812027
19855,2028477,42.423973,-22.25305,0.0,1.0,unknown,Topic34,0.2664704763226604
19856,2028487,-5.4006763,18.356041,0.0,0.0,0.0,Topic9,0.013299084522558761
19857,2028503,25.96766,-24.052608,1.0,1.0,1.0,Topic25,0.3378479569987004
19858,2028515,1.7729557,-53.638363,0.0,0.0,0.0,Topic16,0.051525382923668595
19859,2028518,-15.523763,20.501444,0.0,1.0,1.0,Topic95,0.019386226938569878
19860,2028521,40.19643,10.053005,1.0,1.0,1.0,Topic44,0.47625903974001615
19861,2028670,17.131012,3.121893,1.0,1.0,1.0,Topic20,0.1429633712492303
19862,2028682,6.8798957,28.200506,0.0,1.0,0.0,Topic50,0.31319989555981337
19863,2028753,1.2035198,-45.236835,0.0,0.0,0.0,Topic63,0.06847527656358039
19864,2032100,21.792328,-6.4365726,unknown,0.0,unknown,Topic12,0.4026347937800702
19865,2032128,23.757158,-9.163519,1.0,1.0,1.0,Topic50,0.404287935114663
19866,2032187,9.682313,-0.18020089,1.0,1.0,1.0,Topic107,0.2531697669076304
19867,2045117,6.424687,-15.548395,0.0,0.0,0.0,Topic42,0.0289420615085249
19868,2045154,5.1609387,-44.937542,0.0,1.0,1.0,Topic63,0.038261546495276105
19869,2045166,13.172239,-30.83563,1.0,1.0,1.0,Topic33,0.17560460207754158
19870,2058932,19.687895,-4.2325144,0.0,unknown,unknown,Topic85,0.28765146080233256
19871,2058972,17.87436,-5.0096974,0.0,1.0,0.5,Topic47,0.25682273673215017
19872,2058988,14.149368,-31.908056,unknown,1.0,unknown,Topic106,0.028967307672152803
19873,2059008,51.950447,-3.657383,0.0,1.0,0.0,Topic81,0.4725199690589716
19874,2059021,16.38627,-33.6119,0.0,0.0,unknown,Topic27,0.047183497899155505
19875,2059053,-4.027099,-16.776768,1.0,unknown,unknown,Topic8,0.009350286700417446
19876,2059118,-0.41417018,-11.090332,1.0,unknown,unknown,Topic95,0.19231845557366098
19877,2059136,8.06473,-2.2438872,0.0,0.0,0.0,Topic107,0.1394618938271684
19878,2063916,12.333673,-49.841293,0.0,0.0,0.0,Topic8,0.06876231713132801
19879,2066165,-4.9163723,-14.240303,1.0,1.0,0.5,Topic29,0.016898297135598605
19880,2066196,-5.213409,-11.496647,0.0,0.0,0.0,Topic43,0.004735136524086414
19881,2066212,-1.9115709,-16.102497,0.0,unknown,unknown,Topic95,0.02356936310170595
19882,2066243,-1.4114056,-14.865161,1.0,unknown,1.0,Topic95,0.08937551884866908
19883,2066293,-2.986461,-14.757191,0.0,unknown,unknown,Topic95,0.07768679299060553
19884,2071848,4.3732605,-30.198929,unknown,0.0,unknown,Topic65,0.0208933241848801
19885,2071857,4.854671,-11.895382,1.0,unknown,unknown,Topic111,0.203935961973861
19886,2071901,9.225436,9.533015,1.0,0.0,1.0,Topic85,0.23805176063384434
19887,2071938,0.86480725,-38.13266,0.0,0.0,0.0,Topic63,0.07995602091841039
19888,2072038,-5.9817395,1.0373265,0.0,0.0,0.0,Topic37,0.12538214329966502
19889,2072064,-20.465227,40.91865,0.0,0.0,0.0,Topic119,0.23371493634806378
19890,2072084,-0.40628025,29.982355,0.0,1.0,0.5,Topic35,0.2620995497150793
19891,2072101,5.7030077,29.635641,1.0,0.0,0.5,Topic51,0.0911027427793232
19892,2072109,-12.090638,-2.9777348,0.0,0.0,0.0,Topic71,0.13918320787697433
19893,2072116,44.018875,9.126273,0.0,0.0,0.0,Topic16,0.37121344291764746
19894,2072165,-18.928139,-48.44638,1.0,0.0,unknown,Topic82,0.0364573715118774
19895,2072167,1.7777683,-0.4062488,0.0,0.0,unknown,Topic87,0.2479887371002306
19896,2072171,8.811768,-9.328493,1.0,0.0,1.0,Topic48,0.2692866456032485
19897,2072174,19.649858,2.723425,0.0,0.0,0.0,Topic45,0.2027123935118332
19898,2072191,-1.7437414,-49.738968,0.0,0.0,unknown,Topic16,0.17121457151435712
19899,2072194,18.063719,7.6358943,1.0,unknown,unknown,Topic85,0.2287678385986568
19900,2072231,25.52539,-12.036464,0.0,1.0,0.0,Topic40,0.1746674742868783
19901,2072311,5.6628585,18.78887,0.0,0.0,0.0,Topic46,0.3605788831971812
19902,2072364,-40.150806,-2.5628417,1.0,0.0,unknown,Topic64,0.11889329750847014
19903,2074974,42.005383,20.672188,0.0,0.0,unknown,Topic44,0.4307246829611257
19904,2075018,41.719494,13.467855,0.0,unknown,unknown,Topic44,0.3963081171954468
19905,2075045,-0.9910466,-9.156679,0.0,0.0,0.0,Topic20,0.023717382052619196
19906,2075051,40.247597,20.151052,1.0,1.0,1.0,Topic44,0.5465731716371413
19907,2075064,-2.626335,-23.099693,1.0,0.0,0.0,Topic24,0.02051460333103534
19908,2075066,6.1278462,-10.313898,1.0,0.0,0.0,Topic107,0.0242292464052641
19909,2075075,38.37403,-18.228132,1.0,1.0,unknown,Topic83,0.38039263533783196
19910,2075085,31.701036,6.9964223,0.0,1.0,0.0,Topic102,0.20155616134281817
19911,2075096,-2.6032982,-33.45966,0.0,0.0,0.0,Topic114,0.022870870008934993
19912,2075116,-2.5643091,-50.21683,1.0,0.0,0.0,Topic16,0.06139069828646454
19913,2075119,7.609166,7.4041185,1.0,0.0,1.0,Topic109,0.1465128089365514
19914,2076791,31.803976,27.648764,1.0,1.0,1.0,Topic91,0.5616669317352584
19915,2076905,-21.8325,-25.330692,0.0,1.0,1.0,Topic6,0.053901006720297705
19916,2080081,7.9184937,-51.84005,0.0,0.0,0.0,Topic8,0.02480049697223007
19917,2080099,15.342109,4.292519,0.0,0.0,0.0,Topic18,0.1477776718719735
19918,2080129,-0.27110565,-24.573275,0.0,0.0,0.0,Topic24,0.019398615106116
19919,2080340,10.243042,-0.940465,0.0,1.0,unknown,Topic107,0.0839925770454337
19920,2080625,-4.143823,-56.94007,0.0,1.0,0.5,Topic16,0.007419862165770557
19921,2082612,-26.147871,-18.488684,0.0,0.0,0.0,Topic54,0.06355179405700294
19922,2082634,-3.907197,-52.173874,1.0,0.0,0.5,Topic16,0.020419188623654598
19923,2082741,7.3158035,-53.581203,0.0,0.0,0.0,Topic108,0.24268879817912642
19924,2083666,-53.219906,-8.75105,0.0,1.0,1.0,Topic22,0.02442755759797061
19925,2085095,7.5115423,-47.168087,1.0,1.0,1.0,Topic77,0.008250567124950961
19926,2090739,39.642124,5.2560134,1.0,unknown,unknown,Topic37,0.37635388531589997
19927,2090743,-12.486252,22.375935,0.0,unknown,unknown,Topic99,0.022570904474832447
19928,2090745,25.388992,42.995594,0.0,0.0,0.0,Topic10,0.20819168584067468
19929,2090746,44.610416,12.127547,0.0,0.0,unknown,Topic44,0.6650856436333459
19930,2090749,46.77244,6.1456575,1.0,0.0,1.0,Topic80,0.33067219519656127
19931,2090754,29.10668,-39.221268,0.0,0.0,0.0,Topic32,0.065598316115293
19932,2090758,-12.181754,19.249352,0.0,1.0,0.0,Topic92,0.0567686704319229
19933,2090771,13.3171015,4.992224,1.0,1.0,1.0,Topic37,0.24344849166251709
19934,2090773,1.6532902,-44.47246,0.0,0.0,0.0,Topic63,0.1103144103602106
19935,2090785,27.377745,18.678282,1.0,1.0,1.0,Topic85,0.35237130262829097
19936,2090791,17.80638,16.856829,1.0,0.0,0.5,Topic50,0.6171547853558846
19937,2090796,-5.3783903,23.969994,1.0,0.0,0.5,Topic9,0.14142325955193877
19938,2090799,2.307966,-26.739185,0.0,0.0,0.0,Topic24,0.05174999843911576
19939,2090800,43.03803,4.9403844,1.0,1.0,unknown,Topic80,0.28430272069248375
19940,2090803,47.11081,8.157496,0.0,0.0,0.0,Topic80,0.5422978687548117
19941,2090805,-34.670094,-5.5422997,1.0,0.0,0.0,Topic31,0.1321268587922268
19942,2090806,44.088463,8.2316675,1.0,unknown,unknown,Topic80,0.4415345230463088
19943,2090809,-52.278534,-6.939177,0.0,0.0,0.0,Topic22,0.08804543636928869
19944,2090810,-8.750628,19.601002,0.0,0.0,unknown,Topic9,0.0808637271759396
19945,2090820,-8.648839,19.65811,0.0,0.0,unknown,Topic9,0.09751883160842831
19946,2090821,14.040984,15.875485,0.0,0.0,0.5,Topic50,0.2983318000515655
19947,2090822,48.58336,7.526866,1.0,1.0,1.0,Topic80,0.4711711118844256
19948,2090823,-27.702429,9.363599,0.0,0.0,0.0,Topic80,0.18861298481803374
19949,2090827,6.836994,28.089556,1.0,0.0,0.5,Topic51,0.34999039327352693
19950,2090831,-1.452857,-21.73723,0.0,0.0,0.0,Topic24,0.05454376543178456
19951,2090832,-53.57519,-8.373631,0.0,1.0,unknown,Topic22,0.0523538640460056
19952,2093627,-21.845135,-14.391792,1.0,1.0,1.0,Topic111,0.11443463800297879
19953,2093628,25.957518,-22.116415,0.0,unknown,0.0,Topic25,0.331676312107879
19954,2093629,31.494112,-19.152836,1.0,0.0,unknown,Topic25,0.34965223585185046
19955,2093630,43.253407,16.52322,1.0,0.0,unknown,Topic44,0.4895326827896827
19956,2093634,33.24368,4.319004,1.0,0.0,0.5,Topic118,0.5452008441518855
19957,2093647,39.079815,-15.445958,unknown,1.0,unknown,Topic37,0.4656910865022183
19958,2094694,-5.3301597,-0.7537743,0.0,0.0,0.0,Topic77,0.170774256754342
19959,2094861,0.861687,-53.565933,0.0,0.0,0.0,Topic16,0.0880017247882537
19960,2094889,42.67002,-31.692522,unknown,unknown,unknown,Topic34,0.1492083607939202
19961,2095247,-25.88681,-31.664326,0.0,1.0,0.5,Topic55,0.0734007653478238
19962,2095294,-5.4352393,-55.48924,unknown,0.0,unknown,Topic16,0.012070133772690365
19963,2095322,2.3519452,-27.553802,1.0,0.0,0.0,Topic24,0.0937902806862354
19964,2095392,3.3182113,-17.670053,0.0,0.0,0.0,Topic85,0.033565837187958206
19965,2096298,-7.1930213,-32.299114,0.0,1.0,0.5,Topic16,0.27224115310993174
19966,2096339,32.81557,-0.88114655,1.0,1.0,1.0,Topic56,0.41719220520969214
19967,2096382,-25.647696,-31.74403,0.0,0.0,0.0,Topic55,0.0764344195257392
19968,2096385,-19.497406,-22.572247,0.0,1.0,0.0,Topic6,0.19622191298858022
19969,2096392,-5.178611,11.447042,0.0,unknown,unknown,Topic54,0.059430166685437
19970,2096397,-29.03917,8.34341,1.0,0.0,unknown,Topic60,0.13420538437736101
19971,2096440,-1.4097784,12.454297,1.0,0.0,0.5,Topic88,0.1556251787196298
19972,2096547,31.907372,-1.2272004,1.0,1.0,unknown,Topic116,0.28278942422920705
19973,2096549,23.85467,5.885174,1.0,0.0,0.0,Topic37,0.28033804047788347
19974,2096553,3.9256196,5.915006,unknown,unknown,unknown,Topic109,0.21373756554070708
19975,2096558,-1.1225914,11.655189,1.0,1.0,1.0,Topic88,0.0523274314699212
19976,2096560,-19.516628,-22.556011,1.0,unknown,unknown,Topic6,0.08900870464959788
19977,2096565,-26.698837,10.361639,0.0,1.0,0.5,Topic67,0.04491417964933542
19978,2096569,-47.71166,7.6780605,1.0,unknown,unknown,Topic94,0.027943506399847197
19979,2096571,2.6052988,-0.91230875,unknown,0.0,unknown,Topic87,0.4085595242140556
19980,2096576,-32.166004,-0.43138173,unknown,0.0,unknown,Topic14,0.1005518414921799
19981,2096582,-13.234275,-27.495213,unknown,unknown,unknown,Topic87,0.2935164084319879
19982,2096600,20.549706,7.1345253,0.0,unknown,unknown,Topic37,0.1282299045369856
19983,2096603,-12.906793,-30.364243,1.0,0.0,0.0,Topic6,0.33006110940933864
19984,2096610,40.650368,-17.794607,unknown,0.0,unknown,Topic83,0.4449615937571894
19985,2096611,-14.133846,-24.447662,0.0,0.0,0.0,Topic6,0.20642182324712066
19986,2096629,13.709219,25.4903,unknown,unknown,unknown,Topic78,0.27469333206862306
19987,2096633,37.48729,13.654532,0.0,0.0,0.0,Topic44,0.5286565520613176
19988,2096635,-15.684212,-28.183727,0.0,1.0,0.5,Topic6,0.2525953958791097
19989,2096640,-10.116919,-27.088648,1.0,0.0,unknown,Topic47,0.17949744996892458
19990,2096651,-25.03625,-16.14127,0.0,unknown,unknown,Topic54,0.0591834113364594
19991,2096652,4.07735,13.70941,0.0,0.0,0.0,Topic103,0.08126246461398279
19992,2096656,8.485422,9.559745,0.0,1.0,0.5,Topic88,0.18483346763639863
19993,2096662,29.545822,17.893566,0.0,0.0,0.0,Topic91,0.42882037169520043
19994,2096663,-13.156617,-20.375565,1.0,1.0,1.0,Topic1,0.30738571335498016
19995,2096664,29.832262,-4.5866985,1.0,1.0,1.0,Topic91,0.6950239977067783
19996,2096665,21.648165,-6.100696,0.0,0.0,0.0,Topic12,0.30003472411059817
19997,2096669,-0.218084,8.536144,1.0,0.0,unknown,Topic20,0.05512841158568841
19998,2096689,-44.378407,8.305379,0.0,unknown,unknown,Topic94,0.05331546514414455
19999,2096694,-41.98497,6.9450893,1.0,unknown,unknown,Topic94,0.05199366156064728
20000,2096703,-12.275289,17.32268,1.0,unknown,unknown,Topic92,0.10851738707573828
20001,2096707,-26.834923,10.354933,unknown,unknown,unknown,Topic76,0.0731438083332239
20002,2096713,-24.65622,18.971458,0.0,0.0,0.0,Topic38,0.020354183723639997
20003,2096714,-24.712212,18.715693,0.0,0.0,unknown,Topic38,0.034812129661891
20004,2096721,12.409237,13.769298,1.0,0.0,1.0,Topic50,0.3489912421547964
20005,2096725,5.6417537,-36.940636,0.0,0.0,0.0,Topic77,0.3579751374509019
20006,2096727,9.446351,-40.1446,1.0,1.0,1.0,Topic102,0.16639060942548872
20007,2096743,4.690981,-39.672268,0.0,0.0,unknown,Topic77,0.1498124400671348
20008,2096751,29.053823,0.34592053,1.0,1.0,1.0,Topic25,0.3483860486148894
20009,2096759,1.0320336,-11.51074,0.0,1.0,0.5,Topic95,0.1864105591563214
20010,2096761,-19.875172,-36.42437,unknown,0.0,unknown,Topic16,0.04494895689651484
20011,2096764,-10.693218,-21.159754,0.0,0.0,unknown,Topic44,0.38970326332877936
20012,2096771,9.712613,3.5239778,0.0,1.0,1.0,Topic107,0.2123515091505748
20013,2096773,-27.344332,-36.429474,0.0,0.0,0.0,Topic55,0.1230783900296397
20014,2096777,2.6579666,-10.420587,1.0,unknown,unknown,Topic47,0.251623850579402
20015,2096778,0.9266735,-45.151573,0.0,0.0,0.0,Topic63,0.0161442009851258
20016,2096789,-5.7625203,18.719442,1.0,0.0,0.0,Topic9,0.0731346563042401
20017,2096792,29.814796,36.613155,0.0,0.0,0.0,Topic91,0.44934849957241163
20018,2096795,2.1670418,-6.925842,0.0,0.0,0.0,Topic20,0.15302155384746038
20019,2096818,-19.284231,-34.12411,0.0,0.0,0.0,Topic33,0.0990386929978873
20020,2096819,5.778331,36.846817,unknown,1.0,unknown,Topic72,0.25066846472320864
20021,2096823,37.620316,-34.68546,0.0,0.0,unknown,Topic34,0.0718526211797839
20022,2097133,2.7028186,2.721663,0.0,1.0,1.0,Topic116,0.28107723527819123
20023,2097142,2.4188085,32.14703,unknown,unknown,unknown,Topic35,0.47052974842332956
20024,2097143,3.7706585,5.2357855,1.0,0.0,1.0,Topic109,0.13349239083958603
20025,2097148,-10.00927,-34.895973,0.0,0.0,0.0,Topic11,0.1016213477054078
20026,2097149,31.802624,16.461576,1.0,1.0,1.0,Topic91,0.3357728648394428
20027,2097161,20.9233,39.103355,1.0,1.0,1.0,Topic78,0.3111246478262956
20028,2097248,-19.514805,-28.75282,0.0,0.0,0.0,Topic6,0.0909812668001511
20029,2097273,26.994057,-21.35962,0.0,1.0,1.0,Topic25,0.3912843182137967
20030,2097283,40.01818,-38.17038,0.0,0.0,0.0,Topic40,0.07076942443275919
20031,2097329,-13.863422,-30.195305,1.0,unknown,unknown,Topic6,0.2391765661350947
20032,2097337,4.084458,-5.826025,0.0,0.0,0.0,Topic87,0.16856242124968354
20033,2097338,32.55782,-10.180488,1.0,0.0,0.5,Topic89,0.34894045608149304
20034,2097341,37.252224,-13.82794,1.0,0.0,0.0,Topic83,0.5152947590568329
20035,2097343,0.26741698,-24.62835,unknown,unknown,unknown,Topic24,0.050288213065431804
20036,2097347,7.610769,-49.908478,0.0,unknown,unknown,Topic8,0.007493402752514193
20037,2097353,23.180439,19.290222,unknown,unknown,unknown,Topic119,0.3630924915400476
20038,2097367,8.757925,-49.247528,1.0,1.0,0.5,Topic8,0.031521596545926324
20039,2097372,17.056726,-5.8211355,0.0,0.0,0.0,Topic47,0.23863813810122128
20040,2097376,-4.79762,-52.235584,unknown,0.0,unknown,Topic16,0.0796428760358966
20041,2097390,44.641613,-7.1709967,1.0,0.0,1.0,Topic103,0.20955005181596592
20042,2097419,4.335958,35.605583,1.0,1.0,1.0,Topic72,0.23894067350633852
20043,2097423,9.404465,-47.543312,1.0,0.0,0.0,Topic8,0.10335700988482699
20044,2097424,43.10694,-35.047546,0.0,unknown,unknown,Topic34,0.09988301206514338
20045,2097457,12.210582,-0.71249795,0.0,0.0,0.0,Topic107,0.09428560191034
